Temperature,Pressure,Density,Speed,Conductivity,Enthalpy,Entropy,Viscosity,InternalE,Cp,Cv,CpMCv,
180,130000,0.1749571013715909,1060.6806468676755,0.11181183078824461,2890204.111900873,44568.67688069404,6.270088361671904e-06,2147164.8240934825,12193.494307505058,8060.341017211256,4133.153290293802,
100,140000,0.3394920554435602,826.468952018424,0.06445998942468653,1991983.0252622731,37712.85295836422,4.122733726881336e-06,1579602.2412225122,10499.738157297306,6338.2040103001955,4161.534146997111,
101,140000,0.3361155095898567,830.3465832524538,0.0649488634044858,2002487.0982774238,37817.37188804239,4.152897178399207e-06,1585963.6234458545,10508.480230294454,6347.792517508584,4160.68771278587,
102,140000,0.3328057956874866,834.1911409854755,0.0654388226120925,2013000.1307397094,37920.949326142705,4.182945755424363e-06,1592334.3796820727,10517.657337122606,6357.788328635745,4159.869008486861,
103,140000,0.3295609385631031,838.002833771232,0.06593000323552778,2023522.558467893,38023.6078956546,4.212881171162455e-06,1598714.9322678,10527.270975903826,6368.194139641325,4159.076836262501,
104,140000,0.32637904055085487,841.7818800782169,0.06642253896019927,2034054.818562866,38125.36957619942,4.242705098226254e-06,1605105.7053997503,10537.322212052642,6379.012150094719,4158.310061957924,
105,140000,0.3232582777053946,845.5285087275863,0.06691656083231713,2044597.3489730812,38226.25572449936,4.272419169954178e-06,1611507.1246696657,10547.811674857352,6390.244063737022,4157.56761112033,
106,140000,0.32019689623609254,849.242959245015,0.06741219711750499,2055150.588057452,38326.287093852065,4.302024981673534e-06,1617919.6165986217,10558.73955581364,6401.891090511737,4156.848465301902,
107,140000,0.3171932091474372,852.9254821291643,0.06790957315505723,2065714.9741474171,38425.4838526831,4.331524091911381e-06,1624343.6081722556,10570.105608606591,6413.9539499828015,4156.151658623789,
108,140000,0.3142455930717663,856.5763390397145,0.0684088112084062,2076290.9451097695,38523.865602242564,4.360918023555699e-06,1630779.526378388,10581.909150637708,6426.432876057115,4155.476274580593,
109,140000,0.31135248528152937,860.19580290819,0.06891003031247477,2086878.9379117426,38621.451393506904,4.390208264969425e-06,1637227.7977484271,10594.149065994794,6439.327622928234,4154.82144306656,
110,140000,0.3085123808692572,863.7841579750373,0.06941334611867847,2097479.3881897437,38718.25974334237,4.419396271059681e-06,1643688.8479038312,10606.823809764064,6452.637472157748,4154.186337606317,
111,140000,0.3057238300842946,867.3416997566343,0.06991887073843289,2108092.7298230305,38814.308649981605,4.448483464304492e-06,1650163.101108834,10619.93141358572,6466.361240811243,4153.570172774477,
112,140000,0.3029854358161696,870.8687349460835,0.07042671258609493,2118719.3945135255,38909.61560786132,4.477471235739048e-06,1656650.9798305414,10633.469492356338,6480.497290566689,4152.972201789649,
113,140000,0.30029585121521635,874.3655812517935,0.07093697622232281,2129359.8113728664,39004.19762186486,4.506360945903485e-06,1663152.9043074043,10647.435251983909,6495.0435377141575,4152.391714269751,
114,140000,0.29765377744175076,877.8325671779752,0.07144976219889732,2140014.4065176975,39098.07122100978,4.535153925754091e-06,1669669.2921270125,10661.825498104014,6509.997463967548,4151.828034136465,
115,140000,0.295057961535728,881.270031751263,0.07196516690607282,2150683.6026741248,39191.25247161789,4.563851477539604e-06,1676200.55781404,10676.636645668488,6525.356128010669,4151.2805176578195,
116,140000,0.29250719439938644,884.678324197738,0.07248328242355352,2161367.8187921555,39283.756990001464,4.592454875644337e-06,1682747.1124291262,10691.864729320952,6541.116177702302,4150.748551618651,
117,140000,0.29000030888591416,888.0578035746574,0.07300419637619737,2172067.469670875,39375.599954697085,4.6209653673996155e-06,1689309.3631793505,10707.505414476665,6557.273862867054,4150.231551609611,
118,140000,0.2875361779876617,891.408838361196,0.07352799179554154,2182782.9655950256,39466.79611827614,4.649384173865047e-06,1695887.7130409414,10723.554009027584,6573.82504860145,4149.728960426134,
119,140000,0.285113713117877,894.7318060124858,0.074054746988228,2193514.711983563,39557.35981875776,4.677712490580967e-06,1702482.560394721,10740.005475596687,6590.765229027276,4149.24024656941,
120,140000,0.28273186248035204,898.0270924811953,0.07458453541237275,2204263.1090507186,39647.304990649056,4.7059514882933975e-06,1709094.298674777,10756.85444426911,6608.089541426983,4148.764902842128,
121,140000,0.28038960952175324,901.2950917108051,0.07511742556287913,2215028.551479998,39736.64517563458,4.73410231365274e-06,1715723.3160307407,10774.09522573101,6625.792780698818,4148.302445032191,
122,140000,0.2780859714617641,904.5362051046649,0.0756534808666401,2225811.4281115,39825.393532935384,4.762166089887393e-06,1722369.9950040157,10791.721824750599,6643.869414072274,4147.852410678325,
123,140000,0.27581999789649253,907.7508409747824,0.0761927595885083,2236612.1216428545,39913.56284935653,4.790143917453365e-06,1729034.7122182199,10809.727953939137,6662.313596027354,4147.414357911783,
124,140000,0.2735907694708997,910.9394139741819,0.07673531474883469,2247431.0083440426,40001.16554904026,4.818036874660979e-06,1735717.838084063,10828.107047733129,6681.119183364232,4146.987864368896,
125,140000,0.27139739661628626,914.1023445165147,0.07728119405329782,2258268.457786284,40088.2137029403,4.845846018279624e-06,1742419.7365188128,10846.852276542348,6700.279750372708,4146.57252616964,
126,140000,0.2692390183491312,917.2400581864504,0.07783043983564704,2269124.8325851355,40174.71903803203,4.873572384121512e-06,1749140.7646804634,10865.956561011646,6719.788604053975,4146.167956957671,
127,140000,0.2671148011278186,920.3529851441987,0.07838308901389372,2280000.488157882,40260.692946271614,4.901216987605345e-06,1755881.2727166573,10885.412586347753,6739.638799350052,4145.773786997701,
128,140000,0.26502393776401045,923.4415595273441,0.07893917306037586,2290895.7724952763,40346.146493316206,4.928780824300719e-06,1762641.6035283874,10905.212816665522,6759.823154339167,4145.389662326355,
129,140000,0.2629656463856299,926.5062188529735,0.0794987179860242,2301811.025947606,40431.09042701653,4.956264870454064e-06,1769422.0925484395,10925.349509311083,6780.334265358142,4145.015243952941,
130,140000,0.2609391694486129,929.5474034228928,0.08006174433904292,2312746.581025071,40515.535185691835,4.983670083496952e-06,1776223.0675345224,10945.814729122574,6801.164522015735,4144.650207106839,
131,140000,0.25894377279476144,932.5655557345265,0.0806282672181206,2323702.7622123593,40599.490906196734,5.010997402537379e-06,1783044.8483769626,10966.600362591951,6822.3061220634845,4144.294240528467,
132,140000,0.25697874475320065,935.5611198998942,0.08119829630017086,2334679.8857973265,40682.96743178857,5.0382477488348555e-06,1789887.7469208466,10987.698131894176,6843.751086093242,4143.947045800935,
133,140000,0.25504339528309444,938.5345410748579,0.0817718358825084,2345678.2597136344,40765.9743198032,5.06542202625982e-06,1796752.0668024335,11009.099608753,6865.491272033186,4143.608336719814,
134,140000,0.25313705515541707,941.4862649006376,0.08234888493925527,2356698.183397146,40848.52084914632,5.092521121738143e-06,1803638.1032996417,11030.79622811504,6887.518389416499,4143.27783869854,
135,140000,0.25125907517171575,944.4167369593853,0.08292943719168272,2367739.9476559004,40930.616027607364,5.119545905681184e-06,1810546.1431963881,11052.77930160649,6909.824013399289,4142.955288207201,
136,140000,0.2494088254179179,947.3264022454239,0.08351348119209984,2378803.8345534187,41012.26859900173,5.146497232402079e-06,1817476.464660541,11075.040030749138,6932.399598506576,4142.640432242562,
137,140000,0.24758569455135862,950.2157046535629,0.08410100042081238,2389890.1173051028,41093.48705014747,5.173375940518726e-06,1824429.3371352076,11097.569519914818,6955.236492087406,4142.333027827412,
138,140000,0.2457890891193087,953.0850864857205,0.08469197339560065,2400999.0601874427,41174.279617681386,5.20018285334402e-06,1831405.0212430877,11120.3587889995,6978.325947462123,4142.032841537377,
139,140000,0.24401843290738656,955.9349879769002,0.08528637379309065,2412130.9184597568,41254.65429471941,5.226918779263827e-06,1838403.7687035732,11143.398785800444,7001.659136746921,4141.739649053523,
140,140000,0.24227316631633056,958.7658468414053,0.08588417058132915,2423285.938298152,41334.618837366106,5.253584512103151e-06,1845425.8222622944,11166.68039808175,7025.227163342643,4141.453234739107,
141,140000,0.24055274576569882,961.5780978400097,0.08648532816281876,2434464.3567413883,41414.180771077,5.280180831480953e-06,1852471.4156327685,11190.194465315599,7049.021074076502,4141.173391239096,
142,140000,0.2388566431231423,964.3721723686485,0.08708980652722108,2445666.4016483193,41493.34739687803,5.30670850315406e-06,1859540.7734498198,11213.931790088247,7073.031870987265,4140.899919100982,
143,140000,0.237184345157979,967.1484980690474,0.08769756141289739,2456892.2916665655,41572.125797445595,5.3331682793505385e-06,1866634.1112344149,11237.883149161493,7097.250522745823,4140.63262641567,
144,140000,0.23553535301786585,969.9074984615712,0.0883085444764247,2468142.2362120743,41650.522843050574,5.359560899092979e-06,1873751.63536956,11262.039304182013,7121.667975704776,4140.3713284772375,
145,140000,0.23390918172743355,972.6495926004518,0.08892270346920482,2479416.4354592077,41728.54519736955,5.3858870885119934e-06,1880893.5430868892,11286.391012032296,7146.2751645719,4140.115847460396,
146,140000,0.23230535970781416,975.3751947514249,0.08953998242026863,2490715.0803410085,41806.19932316625,5.4121475611503495e-06,1888060.0224635846,11310.929034818537,7171.063022703846,4139.86601211469,
147,140000,0.23072342831604856,978.0847140917087,0.09016032182437,2502038.3525592606,41883.49148784599,5.438343018258046e-06,1895251.2524292418,11335.64414949188,7196.022492017503,4139.621657474377,
148,140000,0.22916294140341942,980.7785544321519,0.09078365883446979,2513386.424603988,41960.42776888582,5.464474149078658e-06,1902467.4027823189,11360.527157100889,7221.144532517744,4139.382624583145,
149,140000,0.22762346489180463,983.4571139612857,0.09140992745771354,2524759.459782037,42037.014059142915,5.49054163112729e-06,1909708.6342157826,11385.56889167402,7246.420131441271,4139.148760232749,
150,140000,0.22610457636719822,986.120785010939,0.09203905875402184,2536157.6122543267,42113.256072043536,5.51654613046038e-06,1916975.098351577,11410.760228732108,7271.840312017265,4138.919916714843,
151,140000,0.22460586468958885,988.7699538429964,0.09267098103643748,2547581.0270814532,42189.15934665501,5.542488301937739e-06,1924266.9377835465,11436.09209343169,7297.3961418465515,4138.695951585138,
152,140000,0.22312692961843214,991.4050004568212,0.09330562007239337,2559029.840277248,42264.72925264279,5.568368789476981e-06,1931584.2861284278,11461.555468341088,7323.078740901702,4138.476727439386,
153,140000,0.22166738145299264,994.026298416795,0.0939428992851001,2570504.1788699115,42339.970995114876,5.594188226300701e-06,1938927.2680845393,11487.14140085166,7348.879289151406,4138.2621117002545,
154,140000,0.22022684068686788,996.634214699398,0.09458273995428501,2582004.1609704043,42414.889619355374,5.619947235176615e-06,1946295.9994978157,11512.841010227852,7374.78903381307,4138.051976414782,
155,140000,0.21880493767604658,999.2291095591887,0.09522506141555795,2593529.895847691,42489.49001544957,5.645646428650905e-06,1953690.5874348022,11538.645494299857,7400.799296238296,4137.846198061561,
156,140000,0.21740131231988405,1001.8113364130242,0.09586978125771078,2605081.484010505,42563.77692280191,5.67128640927501e-06,1961111.1302622596,11564.54613580373,7426.901478436412,4137.644657367318,
157,140000,0.2160156137544096,1004.3812417418217,0.09651681551731436,2616659.017295281,42637.75493454932,5.69686776982607e-06,1968557.7177330304,11590.534308374157,7453.08706924191,4137.447239132247,
158,140000,0.2146475000574148,1006.9391650091504,0.09716607887001263,2628262.578959905,42711.42850187115,5.722391093521272e-06,1976030.4310778014,11616.601482195561,7479.347650131902,4137.2538320636595,
159,140000,0.2132966379647934,1009.4854385959144,0.0978174848179669,2639892.2437829482,42784.80193819789,5.74785695422625e-06,1983529.3431024367,11642.739229317873,7505.674900700311,4137.064328617562,
160,140000,0.2119627025976367,1012.0203877503848,0.09847094587294809,2651548.078168063,42857.87942332018,5.773265916657801e-06,1991054.518290539,11668.939228643463,7532.060603795848,4136.878624847615,
161,140000,0.2106453771996089,1014.5443305528246,0.09912637373462671,2663230.1402531825,42930.66500739989,5.798618536581034e-06,1998606.0129109046,11695.193270592259,7558.496650331076,4136.696620261183,
162,140000,0.20934435288415348,1017.0575778939569,0.09978367946365416,2674938.4800242446,43003.16261488493,5.823915361001205e-06,2006183.875129557,11721.493261452313,7584.975043770238,4136.518217682075,
163,140000,0.2080593283911016,1019.5604334665151,0.10044277364918253,2686673.1394331083,43075.37604832947,5.84915692835037e-06,2013788.145126048,11747.831227423329,7611.487904303746,4136.343323119582,
164,140000,0.20679000985227827,1022.0531937691325,0.101103566570513,2698434.152519358,43147.30899212101,5.874343768669031e-06,2021418.8552137096,11774.199318360954,7638.027472717405,4136.171845643549,
165,140000,0.20553611056571702,1024.5361481218263,0.10176596835260975,2710221.5455357153,43218.96501611625,5.8994764037829355e-06,2029076.0299635683,11800.589811229765,7664.586113964691,4136.003697265074,
166,140000,0.20429735077811842,1027.0095786923487,0.10242988911526214,2722035.3370767524,43290.34757918688,5.92455534747521e-06,2036759.6863316272,11826.99511327312,7691.156320450428,4135.838792822692,
167,140000,0.2030734574752008,1029.4737605326857,0.10309523911572087,2733875.538210637,43361.46003267726,5.949581105653944e-06,2044469.833789233,11853.407764907994,7717.730715034407,4135.677049873587,
168,140000,0.20186416417961045,1031.9289616250078,0.10376192888467027,2745742.152613655,43432.30562377537,5.974554176515393e-06,2052206.474456261,11879.820442353297,7744.302053763591,4135.518388589706,
169,140000,0.20066921075607674,1034.3754429363833,0.10442986935544629,2757635.1767072054,43502.88749879847,5.999475050702896e-06,2059969.6032368466,11906.225959999914,7770.8632283414345,4135.36273165848,
170,140000,0.19948834322350636,1036.8134584815973,0.10509897198643592,2769554.5997970556,43573.20870639508,6.024344211461735e-06,2067759.2079574054,11932.617272531028,7797.407268343127,4135.210004187901,
171,140000,0.198321313573734,1039.2432553934282,0.10576914887663763,2781500.4042145987,43643.27220066489,6.049162134789958e-06,2075575.269506708,11958.987476801085,7823.927343185294,4135.060133615791,
172,140000,0.19716787959665164,1041.665073999763,0.10644031287438725,2793472.565459863,43713.08084419788,6.073929289585337e-06,2083417.7619777543,11985.329813481922,7850.416763858934,4134.913049622987,
173,140000,0.19602780471145814,1044.079147906953,0.10711237767928705,2805471.0523460587,43782.6374110343,6.098646137788609e-06,2091286.6528112208,12011.63766848443,7876.868984434122,4134.768684050309,
174,140000,0.19490085780377875,1046.4857040888317,0.1077852579374038,2817495.827145435,43851.94458954685,6.123313134523054e-06,2099181.9029402663,12037.90457416413,7903.277603345045,4134.626970819085,
175,140000,0.1937868130684177,1048.8849629808494,0.10845886932981935,2829546.845736247,43921.004985246655,6.147930728230585e-06,2107103.4669364807,12064.124210319016,7929.636364463933,4134.487845855083,
176,140000,0.1926854498575179,1051.277138578791,0.10913312865465047,2841624.057750604,43989.82112351437,6.172499360804383e-06,2115051.293156752,12090.290404987836,7955.939157972176,4134.35124701566,
177,140000,0.19159655253391047,1053.6624385415776,0.10980795390266401,2853727.4067230434,44058.39545225788,6.197019467718273e-06,2123025.323890895,12116.397135057028,7982.180021037005,4134.2171140200235,
178,140000,0.1905199103294497,1056.0410642976713,0.11048326432663919,2865856.83023959,44126.73034449811,6.2214914781528355e-06,2131025.4955098075,12142.438526684235,8008.353138301882,4134.085388382353,
179,140000,0.18945531720813463,1058.4132111546307,0.11115898050463739,2878012.2600871734,44194.82810088414,6.245915815118454e-06,2139051.7386140013,12168.40885554648,8034.45284219867,4133.956013347811,
180,140000,0.1884025717338305,1060.7790684113875,0.11183502439736175,2890193.6224032035,44262.690952139346,6.270292895575311e-06,2147103.978182335,12194.302546920617,8060.4736130895235,4133.828933831093,
100,150000,0.3637449282985309,826.5561827313202,0.06449622406938947,1991846.6245181118,37426.976937238556,4.123304309082886e-06,1579469.740803575,10502.8004834232,6338.5971863307395,4164.20329709246,
101,150000,0.36012599790920186,830.4346957768831,0.06498480634256222,2002353.7241130674,37531.52598297317,4.153459465346124e-06,1585832.8373410252,10511.471478896869,6348.175852256314,4163.2956266405545,
102,150000,0.356578744973668,834.2800923275436,0.06547447960599556,2012869.7133049578,37635.13255220494,4.183499898465581e-06,1592205.2678962199,10520.579944268238,6358.1622332080815,4162.417711060157,
103,150000,0.3531010489212422,838.0925826900894,0.06596537987669793,2023395.0302938446,37737.81931037535,4.213427318608474e-06,1598587.4562092184,10530.127269127894,6368.559005017732,4161.568264110162,
104,150000,0.34969087251153613,841.8723870088278,0.06645764067584453,2033930.1144563337,37839.60827730718,4.243243395385657e-06,1604979.827816829,10540.114416190114,6379.368348201522,4160.746067988592,
105,150000,0.3463462577557065,845.6197357077605,0.06695139289185664,2044475.405916657,37940.520847813445,4.272949759173051e-06,1611382.8095909595,10550.541917513143,6390.591948462615,4159.949969050528,
106,150000,0.34306532207646,849.3348698464117,0.06744676463869605,2055031.3451148716,38040.57781130234,4.3025480023773245e-06,1617796.8292761103,10561.409872496803,6402.230998665356,4159.178873831446,
107,150000,0.3398462546905667,853.0180413919942,0.06794388110982424,2065598.3723738997,38139.799370450804,4.332039680648805e-06,1624222.3150276062,10572.717947551513,6414.286202199873,4158.4317453516405,
108,150000,0.3366873131988897,856.6695134108872,0.06844286442838923,2076176.9274670298,38238.20515901386,4.36142631404434e-06,1630659.6949520337,10584.465377333705,6426.757777654104,4157.707599679601,
109,150000,0.3335868203700948,860.2895601826734,0.06894383349431368,2086767.4491873973,38335.81425883118,4.390709388142687e-06,1637109.3966512943,10596.650967443913,6439.645464709793,4157.0055027341205,
110,150000,0.33054316110524606,863.8784672402153,0.06944690382904814,2097370.3749208464,38432.64521608831,4.419890355114857e-06,1643571.8467715618,10609.27309848531,6452.948531178771,4156.3245673065385,
111,150000,0.32755477957146373,867.4365313394591,0.06995218741884308,2107986.1402234933,38528.7160568843,4.44897063475165e-06,1650047.4705583535,10622.329731382697,6466.665781096435,4155.663950286262,
112,150000,0.3246201764936956,870.96406036284,0.07045979255746854,2118615.178405192,38624.044302154274,4.477951615450551e-06,1656536.6914188296,10635.818413864,6480.795563789937,4155.022850074064,
113,150000,0.3217379065944621,874.4613731603048,0.07096982368936444,2129257.920120032,38718.64698199122,4.506834655163919e-06,1663039.9304923518,10649.73628800899,6495.335783840105,4154.400504168884,
114,150000,0.31890657617217644,877.9287993320889,0.07148238125426387,2139914.7929648696,38812.54064940768,4.5356210823104285e-06,1669557.6062302273,10664.080098772596,6510.28391185743,4153.796186915166,
115,150000,0.3161248408093201,881.366678957476,0.07199756153435688,2150586.2210868406,38905.741393574724,4.564312196651474e-06,1676090.133985512,10678.846203393328,6525.636995994517,4153.2092073988115,
116,150000,0.31339140320237874,884.7753622738197,0.07251545650508939,2161272.6248006793,38998.264852572946,4.5929092701342256e-06,1682637.9256136192,10694.03058160006,6541.39167411941,4152.63890748065,
117,150000,0.310705011106019,888.1552093101507,0.07303615369069974,2171974.420216622,39090.126225686785,4.621413547702914e-06,1689201.3890844507,10709.62884653411,6557.544186576549,4152.084659957561,
118,150000,0.30806445538451455,891.5065894796772,0.07355973602558513,2182692.018879541,39181.34028527142,4.649826248079806e-06,1695780.928106644,10725.636256306421,6574.090389464685,4151.545866841736,
119,150000,0.30546856816391715,894.829881135481,0.07408628172257672,2193425.827419931,39271.92138821891,4.678148564517295e-06,1702376.9417644872,10742.04772611347,6591.025768363675,4151.021957749795,
120,150000,0.30291622107891797,898.1254710936483,0.07461586414916623,2204176.2472172594,39361.883487047955,4.70638166552241e-06,1708989.8241679713,10758.857840838537,6608.345452444855,4150.512388393681,
121,150000,0.3004063236087604,901.3937541280133,0.07514855171268385,2214943.6740761283,39451.240140639944,4.734526695554991e-06,1715619.964116374,10776.060868068953,6626.0442289026,4150.016639166353,
122,150000,0.2979378214969429,904.6351324405914,0.07568440775537225,2225728.497915633,39540.00452464158,4.76258477570071e-06,1722267.7447757223,10793.650771462913,6644.116557647555,4149.534213815358,
123,150000,0.2955096952498106,907.8500151116735,0.07622349046023447,2236531.1024722443,39628.1894415536,4.790557004320084e-06,1728933.5433704047,10811.621224403309,6662.556586204969,4149.06463819834,
124,150000,0.2931209587094565,911.0388175334123,0.07676585276845685,2247351.8650164553,39715.80733052214,4.818444457674484e-06,1735617.7308891527,10829.96562387931,6681.358164764604,4148.607459114706,
125,150000,0.2907706576966586,914.2019608305981,0.07731154230912815,2258191.156083397,39802.870276849346,4.846248190530181e-06,1742320.6718055494,10848.677104539865,6700.514861331617,4148.162243208249,
126,150000,0.2884578687198564,917.3398712721496,0.07786060134187817,2269049.3392175836,39889.39002123749,4.873969236741364e-06,1749042.7238131892,10867.748552866668,6720.019976930789,4147.728575935878,
127,150000,0.28618169774643165,920.4529796766841,0.07841306671296933,2279926.77073186,39975.37796877999,4.901608609813036e-06,1755784.2375755406,10887.172621417412,6739.86656081944,4147.306060597973,
128,150000,0.28394127903279953,923.5417208153419,0.07896896982526644,2290823.79948061,40060.84519771185,4.9291673034446345e-06,1762545.5564905326,10906.941743093454,6760.04742566721,4146.894317426244,
129,150000,0.2817357740100369,926.6065328148588,0.07952833662241288,2301740.766647234,40145.802467930305,4.956646292055176e-06,1769327.0164698411,10927.048145389026,6780.55516266379,4146.492982725236,
130,150000,0.279564370221985,929.6478565636795,0.08009118758742505,2312678.0055458345,40230.26022929657,4.9840465312907224e-06,1776128.945732815,10947.483864582355,6801.382156518393,4146.101708063962,
131,150000,0.27742628031295247,932.6661351237154,0.08065753775582175,2323635.841437066,40314.228629727804,5.011368958514888e-06,1782951.6646149335,10968.240759831846,6822.520600317521,4145.720159514325,
132,150000,0.2753207410623283,935.661813150135,0.08122739674328658,2334614.5913580046,40397.71752308808,5.038614493283042e-06,1789795.4853906615,10989.31052714353,6843.9625102102,4145.348016933331,
133,150000,0.2732470124635761,938.6353363213951,0.0818007687877696,2345614.5639659204,40480.73647688651,5.065784037800951e-06,1796660.7121105478,11010.684713178553,6865.699739892337,4144.984973286216,
134,150000,0.27120437684523935,941.5871507815002,0.08237765280582272,2356636.0593957496,40563.29477978972,5.092878477368401e-06,1803547.6404523582,11032.354728872318,6887.723994864437,4144.630734007881,
135,150000,0.26919213803172953,944.5177025962928,0.0829580424628737,2367679.3691311027,40645.40144895549,5.1198986808084635e-06,1810456.5575860331,11054.311862839397,6910.026846439171,4144.285016400226,
136,150000,0.2672096205418065,947.4274372253781,0.08354192625705009,2378744.775888536,40727.065237193885,5.1468455008829335e-06,1817387.7420522212,11076.547294540565,6932.599745477571,4143.947549062995,
137,150000,0.2652561688227798,950.3167990110975,0.08412928761607633,2389832.5535148834,40808.29463996168,5.1737197746945095e-06,1824341.4636541263,11099.052107191117,6955.434035834905,4143.618071356212,
138,150000,0.26333114651858464,953.1862306857815,0.08472010500669261,2400942.966897341,40889.09790219514,5.200522324076221e-06,1831317.9833623888,11121.817300391274,6978.520967499252,4143.296332892022,
139,150000,0.26143393576998813,956.0361728983353,0.08531435205596954,2412076.271886055,40969.483024986366,5.227253955968577e-06,1838317.5532326885,11144.833802462128,7001.8517094078,4142.982093054328,
140,150000,0.25956393654528803,958.8670637610376,0.08591199768382941,2423232.715228876,41049.457772107744,5.2539154627849626e-06,1845340.4163357716,11168.092482472195,7025.417361927863,4142.6751205443325,
141,150000,0.2577205659999593,961.6793384172752,0.08651300624602953,2434412.5345179853,41129.02967638846,5.280507622765661e-06,1852386.8066995488,11191.584161941795,7049.208968991255,4142.375192950541,
142,150000,0.2559032578637928,964.4734286307745,0.08711733768681604,2445615.958148065,41208.2060459475,5.307031200320992e-06,1859456.9492629585,11215.299626214162,7073.217529872511,4142.082096341652,
143,150000,0.2541114618541554,967.2497623967562,0.08772494770041751,2456843.2052856614,41286.99397028631,5.333486946363936e-06,1866551.0598412098,11239.229635483915,7097.4340106029,4141.795624881014,
144,150000,0.2523446431140767,970.0087635752889,0.08833578790051559,2468094.4858494024,41365.40032624494,5.3598755986326395e-06,1873669.3451020732,11263.364935475112,7121.849355013777,4141.515580461335,
145,150000,0.25060228167394183,972.7508515470032,0.08894980599681082,2479370.0005007233,41443.43178382471,5.386197882003221e-06,1880812.00255285,11287.696267762602,7146.454495404191,4141.24177235841,
146,150000,0.24888387193563757,975.4764408912022,0.08956694597778544,2490669.940644725,41521.09481188052,5.412454508793144e-06,1887979.2205376455,11312.21437973187,7171.240362829008,4140.974016902862,
147,150000,0.24718892217806354,978.1859410862935,0.09018714829875749,2501994.488440809,41598.39568368552,5.438646179055608e-06,1895171.1782445773,11336.910034173685,7196.197897005017,4140.712137168668,
148,150000,0.2455169540829798,980.8797562323783,0.09081035007432674,2513343.816822732,41675.34048237113,5.4647735808651875e-06,1902388.0457225516,11361.774018511367,7221.318055833696,4140.455962677671,
149,150000,0.24386750228021917,983.5582847957293,0.0914364852743157,2524718.089527699,41751.9351062446,5.490837390595106e-06,1909629.9839072202,11386.797153659356,7246.591824540339,4140.205329119017,
150,150000,0.24224011391134434,986.2219193748172,0.09206548492232507,2536117.461134123,41828.185273986805,5.5168382731863825e-06,1916897.1446557462,11411.970302512995,7272.01022443025,4139.960078082745,
151,150000,0.2406343482108817,988.8710464874683,0.09269727729604715,2547542.0771077075,41904.096529732655,5.5427768824092e-06,1924189.6707900106,11437.284378070353,7297.564321263666,4139.720056806687,
152,150000,0.2390497761043075,991.5060463786716,0.09333178812850151,2558992.0738554476,41979.674248036055,5.568653861116712e-06,1931507.6961478733,11462.730351187824,7323.245233251865,4139.485117935958,
153,150000,0.23748597982200867,994.1272928484934,0.09396894080939151,2570467.5787872216,42054.92363872184,5.594469841491591e-06,1938851.3456421269,11488.299257971985,7349.044138677732,4139.255119294253,
154,150000,0.23594255252847945,996.7351530995173,0.09460865658581358,2581968.7103845812,42129.84975162669,5.620225445285567e-06,1946220.735326774,11513.98220681118,7374.952283144779,4139.029923666401,
155,150000,0.2344190979660564,999.3299876031758,0.09525085476159444,2593495.5782764102,42204.45748123084,5.645921284052156e-06,1953615.9724702593,11539.770385050659,7400.960986459177,4138.809398591482,
156,150000,0.232915230112528,1001.9121499843053,0.09589545289456303,2605048.2833210574,42278.75157118276,5.671557959372884e-06,1961037.155635304,11565.655065315997,7427.061649150095,4138.593416165902,
157,150000,0.23143057285199087,1004.4819869232399,0.09654236699112118,2616626.917694644,42352.736618718525,5.697136063077169e-06,1968484.3747649824,11591.627611490027,7453.245758634043,4138.381852855983,
158,150000,0.22996475965835872,1007.039838074717,0.09719151169751211,2628231.5649851696,42426.417078977785,5.722656177456085e-06,1975957.7112746995,11617.67948434884,7479.504895029419,4138.174589319422,
159,150000,0.22851743329095592,1009.5860360028689,0.09784280048724059,2639862.300292075,42499.79726921801,5.748118875470256e-06,1983457.2381497195,11643.802246863219,7505.830736627967,4137.971510235252,
160,150000,0.22708824550166204,1012.1209061315501,0.09849614584414144,2651519.1903309575,42572.88137292896,5.773524720952003e-06,1990983.020047914,11669.98756917187,7532.215065030097,4137.7725041417725,
161,150000,0.2256768567530967,1014.6447667092515,0.09915145944064695,2663202.293543082,42645.673443848784,5.798874268802019e-06,1998535.1134074007,11696.227233233554,7558.64976995148,4137.577463282074,
162,150000,0.22428293594736007,1017.1579287878459,0.0998086523108465,2674911.6602094136,42718.17740988379,5.824168065180672e-06,2006113.566558757,11722.51313716525,7585.126853708516,4137.3862834567335,
163,150000,0.2229061601648722,1019.6606962144064,0.10046763501798531,2686647.3325687936,42790.3970769332,5.849406647694178e-06,2013718.4198414797,11748.837299273831,7611.638435390573,4137.198863883258,
164,150000,0.22154621441287112,1022.1533656353567,0.10112831781609283,2698409.3449400454,42862.33613262083,5.874590545575767e-06,2021349.7057244044,11775.191861789148,7638.176754727089,4137.015107062059,
165,150000,0.22020279138315682,1024.636226512207,0.10179061080547702,2710197.7238476197,42933.99814993504,5.89972027986202e-06,2029007.4489297688,11801.569094306247,7664.734175657815,4136.834918648432,
166,150000,0.21887559121868497,1027.109561148146,0.10245442408186806,2722012.488150577,43005.386590778624,5.9247963635645534e-06,2036691.6665606424,11827.961396944977,7691.303189614576,4136.658207330401,
167,150000,0.21756432128863468,1029.573644724778,0.10311966787903624,2733853.6491745757,43076.50480943043,5.949819301837148e-06,2044402.3682314402,11854.361303235073,7717.876418523059,4136.484884712014,
